Order_ID,Customer_ID,Product_ID,Seller_ID,Order_Date,Quantity,Payment_Method,Order_Status,Delivery_Days,Discount,Total_Amount,Profit
372,2723,29,1,2025-05-19,3,Debit Card,Delivered,2,224,10464,3570
373,3004,557,295,2025-02-08,3,Credit Card,Delivered,7,182,1071,408
374,1189,676,81,2024-12-14,2,Debit Card,Delivered,6,93,6586,2400
375,4600,537,181,2025-06-03,1,UPI,Delivered,7,199,2153,544
376,4838,800,217,2025-03-03,1,UPI,Delivered,6,244,3138,1027
377,2897,5,77,2025-05-24,1,COD,Delivered,4,49,1559,350
378,695,981,36,2024-11-06,2,Debit Card,Cancelled,5,96,832,142
379,1689,30,263,2024-07-29,2,Wallet,Delivered,2,297,7092,2262
380,281,1004,249,2024-03-03,3,UPI,Cancelled,6,19,5175,1092
381,3828,566,204,2024-09-16,1,UPI,Delivered,3,152,2087,321
382,3710,548,223,2024-12-05,1,Wallet,Delivered,3,205,454,166
383,3965,516,101,2024-07-23,2,COD,Delivered,2,62,5054,2066
384,3779,1168,254,2024-12-27,3,Wallet,Delivered,3,238,6315,1725
385,4443,1217,48,2024-03-15,2,Credit Card,Delivered,5,163,3490,1468
386,542,691,67,2025-06-21,3,COD,Delivered,4,30,4926,927
387,2895,4,251,2024-06-03,1,Debit Card,Delivered,2,108,3279,854
388,4529,485,273,2025-06-24,3,Credit Card,Delivered,8,248,2835,1206
389,4727,1255,38,2024-09-22,1,UPI,Delivered,8,213,1694,460
390,2297,307,217,2024-04-09,1,UPI,Delivered,4,57,704,252
391,3779,1004,249,2025-02-27,3,COD,Delivered,4,66,5175,1092
392,4881,1024,266,2025-01-12,1,Wallet,Delivered,3,155,295,45
393,282,178,123,2025-04-21,3,COD,Delivered,2,87,7524,2070
394,4036,978,219,2025-06-03,3,COD,Delivered,6,104,6336,2334
395,4049,289,190,2024-12-13,2,UPI,Delivered,4,286,4786,1928
396,2195,1392,118,2024-05-26,2,Credit Card,Delivered,8,155,3538,1368
397,2776,755,206,2024-01-28,3,Credit Card,Delivered,8,181,9555,3588
398,1164,1267,32,2025-03-10,3,UPI,Returned,7,286,8193,3273
399,1702,1416,27,2024-06-05,3,Wallet,Delivered,4,168,8139,2934
400,2087,1404,90,2024-07-16,1,Credit Card,Delivered,4,249,1517,513
401,2636,1437,108,2024-03-11,3,UPI,Delivered,2,138,1446,423
402,2434,40,300,2024-01-03,2,Debit Card,Delivered,5,229,4820,1636
403,2749,777,119,2024-03-18,1,Wallet,Cancelled,4,247,2216,350
404,3483,817,63,2025-01-27,3,Credit Card,Delivered,8,135,1329,399
405,3625,279,90,2025-01-07,3,UPI,Delivered,6,289,9036,2430
406,232,76,22,2024-11-01,2,COD,Delivered,3,36,2134,540
407,2933,1353,19,2024-02-11,3,COD,Delivered,4,158,7437,1830
408,1741,1379,248,2024-05-17,1,UPI,Delivered,5,86,1187,475
409,2033,95,8,2024-02-08,1,UPI,Delivered,7,182,1394,526
410,1332,44,255,2024-09-23,1,COD,Delivered,6,59,1679,627
411,3199,1335,177,2024-05-26,2,UPI,Delivered,3,218,816,312
412,18,1358,238,2024-07-02,1,COD,Delivered,6,236,1516,254
413,2204,504,17,2025-06-13,1,Wallet,Delivered,2,36,1366,427
414,3932,778,260,2024-04-08,2,Credit Card,Delivered,3,263,776,164
415,159,247,204,2025-03-29,1,COD,Delivered,4,128,3146,743
416,3505,606,191,2025-04-09,1,COD,Delivered,8,92,3232,790
417,1043,1041,226,2024-06-15,2,Debit Card,Returned,2,82,5644,1782
418,2708,594,218,2025-05-26,2,Wallet,Delivered,4,174,4138,1232
419,393,565,242,2024-05-02,2,COD,Delivered,4,245,7308,2936
420,1898,591,38,2024-09-22,3,Debit Card,Delivered,2,111,4602,1956
421,96,1222,206,2024-04-30,1,UPI,Delivered,4,45,3121,1166
422,3081,712,25,2025-05-12,1,Credit Card,Delivered,4,36,2098,695
423,1200,1412,55,2024-07-22,2,UPI,Delivered,8,257,3128,514
424,4109,1011,133,2024-01-29,3,UPI,Delivered,2,243,9276,2718
425,3209,177,85,2024-09-20,1,COD,Cancelled,3,103,2682,1139
426,3924,137,206,2024-07-15,1,UPI,Delivered,2,109,1373,311
427,793,352,247,2024-05-06,3,Credit Card,Delivered,4,113,8541,3417
428,2639,975,200,2024-07-29,1,COD,Delivered,2,101,1180,218
429,3703,182,254,2025-04-28,1,Wallet,Delivered,4,240,3430,937
430,2986,177,85,2025-03-05,3,Wallet,Delivered,5,199,8046,3417
431,640,1105,27,2024-10-31,3,Wallet,Delivered,2,12,4659,1575
432,3879,525,123,2024-08-17,1,Wallet,Delivered,3,207,2404,1025
433,4283,1228,107,2024-02-25,3,COD,Delivered,6,296,8166,1554
434,703,1371,125,2024-11-22,1,Debit Card,Delivered,6,10,2289,339
435,1815,554,222,2025-02-14,3,COD,Delivered,8,56,9834,3933
436,1600,1014,138,2024-05-15,1,Credit Card,Delivered,8,32,3529,1415
437,51,694,217,2024-04-17,2,Wallet,Delivered,5,158,5642,1994
438,4436,561,129,2024-11-10,1,UPI,Delivered,6,147,1865,516
439,1802,1025,234,2024-10-29,3,Credit Card,Delivered,3,134,7317,1107
440,1405,585,242,2024-02-13,2,Wallet,Delivered,3,221,824,134
441,4284,463,117,2025-05-09,2,Wallet,Delivered,4,292,7144,2584
442,4090,125,295,2024-03-18,1,Wallet,Delivered,6,61,1673,376
443,2608,1453,128,2024-11-06,3,Wallet,Delivered,8,32,4338,1269
444,2073,444,96,2024-05-02,3,Debit Card,Delivered,6,93,6126,2637
445,2007,1400,110,2024-04-05,3,Debit Card,Delivered,5,101,3279,1194
446,1026,150,11,2024-03-05,1,Wallet,Delivered,3,228,1457,273
447,1261,1383,62,2025-06-22,2,Debit Card,Delivered,2,178,1810,544
448,3127,1474,18,2025-05-18,1,Wallet,Delivered,6,97,1520,640
449,4029,384,289,2024-06-13,2,UPI,Delivered,3,117,4800,1970
450,3878,167,22,2024-02-05,2,Debit Card,Delivered,6,4,3644,1308
451,3585,1314,191,2024-03-22,2,Credit Card,Delivered,6,241,5242,2218
452,1786,1095,246,2025-03-11,3,UPI,Delivered,5,286,5814,2385
453,525,889,251,2024-12-19,1,Credit Card,Delivered,8,148,2472,638
454,2831,471,113,2025-03-02,3,Wallet,Delivered,5,59,7386,1557
455,64,1187,132,2024-04-11,3,Credit Card,Delivered,3,261,7494,2199
456,1734,1473,18,2024-03-18,2,Credit Card,Delivered,3,152,5732,2492
457,3272,137,206,2025-04-04,1,Credit Card,Delivered,3,63,1373,311
458,2808,65,179,2024-03-24,3,Wallet,Delivered,7,110,4197,696
459,3100,638,3,2024-05-16,2,COD,Delivered,4,170,3042,1070
460,2492,409,267,2024-12-09,3,COD,Delivered,7,263,2460,1071
461,4641,1225,140,2024-04-04,3,UPI,Delivered,4,28,1647,321
462,4927,1496,43,2024-02-20,3,COD,Delivered,8,81,6303,2004
463,3415,330,244,2025-05-26,3,Debit Card,Delivered,2,265,414,162
464,382,1100,101,2024-08-04,1,Wallet,Returned,6,33,3996,1511
465,478,1124,280,2025-01-04,2,Credit Card,Delivered,6,78,4806,1484
466,2123,1345,182,2024-01-16,3,Credit Card,Delivered,5,123,7482,2712
467,3915,1091,210,2024-07-04,3,Debit Card,Delivered,3,264,12027,4560
468,1315,1029,222,2025-02-26,2,Wallet,Delivered,3,161,3978,564
469,2589,166,55,2025-03-18,2,Debit Card,Delivered,2,121,6240,2428
470,1714,1195,200,2025-04-27,1,Credit Card,Returned,2,242,2731,1172
471,1956,538,157,2024-07-13,1,Credit Card,Delivered,4,100,1062,169
472,3343,661,246,2024-01-24,1,UPI,Delivered,4,288,497,168
473,307,1017,245,2024-08-02,1,UPI,Cancelled,3,81,1851,585
474,3656,610,141,2024-06-07,3,COD,Delivered,7,82,2871,1263
475,1515,645,75,2024-02-24,3,Credit Card,Delivered,6,201,3129,933
476,944,65,179,2024-08-13,1,Debit Card,Delivered,4,211,1399,232
477,2058,107,107,2025-05-03,1,COD,Delivered,8,275,1323,193
478,3967,1353,19,2024-08-31,2,COD,Delivered,4,84,4958,1220
479,3803,83,40,2024-12-11,3,UPI,Delivered,7,48,7623,1410
480,3246,249,160,2024-10-04,2,Wallet,Delivered,3,146,4086,1600
481,4021,946,152,2024-02-16,1,COD,Delivered,6,175,1687,465
482,1278,996,222,2024-11-12,3,Credit Card,Delivered,7,182,8025,2265
483,1828,669,39,2024-12-01,2,Wallet,Delivered,7,161,3196,1218
484,3404,754,119,2024-09-28,3,COD,Delivered,2,84,4767,2112
485,2265,1337,167,2025-02-27,3,Wallet,Delivered,7,70,4611,1389
486,2033,849,168,2025-02-23,3,Debit Card,Delivered,2,116,2820,1173
487,3049,457,21,2024-10-04,3,Credit Card,Cancelled,6,221,4341,1896
488,1624,139,122,2025-04-10,3,Wallet,Delivered,6,65,1095,372
489,3606,883,88,2025-05-13,2,COD,Delivered,8,247,6004,1586
490,119,12,42,2024-10-08,3,UPI,Delivered,8,253,3024,480
491,2465,1175,52,2025-06-05,2,Wallet,Delivered,8,57,4614,1942
492,2073,86,277,2024-05-03,2,Debit Card,Delivered,6,172,7722,2944
493,613,1113,24,2025-03-15,2,Debit Card,Delivered,5,272,2664,1040
494,4459,1484,130,2024-12-21,1,Credit Card,Delivered,6,110,308,113
495,1706,876,210,2024-07-03,2,Credit Card,Delivered,8,240,284,116
496,2934,1332,281,2025-05-07,2,COD,Delivered,3,66,1848,794
497,4869,875,248,2024-09-19,3,Debit Card,Delivered,2,185,6054,972
498,371,266,272,2025-05-18,3,UPI,Delivered,8,69,993,249
499,1207,1267,32,2024-11-07,2,Credit Card,Cancelled,7,8,5462,2182
500,2419,1285,261,2025-01-23,3,Wallet,Delivered,5,220,2637,375
501,523,1394,26,2025-02-23,3,COD,Cancelled,8,194,10725,4098
502,1342,1403,39,2024-11-11,1,Wallet,Delivered,6,73,3201,877
503,922,459,162,2024-03-28,1,Debit Card,Delivered,2,248,2907,1234
504,84,159,207,2024-02-25,1,Wallet,Delivered,8,221,1365,587
505,3402,1232,7,2025-05-31,1,UPI,Delivered,8,72,2150,928
506,1797,301,226,2024-08-08,3,UPI,Delivered,3,184,3279,762
507,4069,609,277,2025-03-27,1,Credit Card,Delivered,2,93,929,188
508,595,633,114,2025-03-13,1,UPI,Delivered,6,171,3751,1328
509,2779,1200,27,2024-12-26,1,Wallet,Delivered,5,288,1285,508
510,490,1386,66,2025-04-13,3,COD,Delivered,5,195,4215,1497
511,4979,634,246,2024-11-17,2,Credit Card,Delivered,6,21,4808,1842
512,444,1144,21,2025-02-01,3,COD,Delivered,7,132,2955,1254
513,1596,5,77,2024-05-26,1,Debit Card,Delivered,2,157,1559,350
514,157,683,149,2024-12-14,2,Debit Card,Delivered,4,199,5658,1568
515,3947,612,166,2024-10-05,3,Debit Card,Delivered,7,102,462,81
516,4206,1210,274,2024-08-11,3,Debit Card,Delivered,7,45,12582,5397
517,2976,197,58,2024-06-30,1,Wallet,Cancelled,6,46,2986,803
518,2327,1102,72,2025-06-22,3,Debit Card,Delivered,7,18,5418,1785
519,2223,126,172,2024-09-14,1,Wallet,Delivered,3,259,2971,1031
520,4667,58,162,2024-05-02,2,COD,Returned,6,235,2002,694
521,2081,440,7,2024-09-17,3,COD,Delivered,3,108,7077,3060
522,3919,685,217,2024-05-10,1,UPI,Delivered,7,259,2429,788
523,1523,690,69,2024-04-08,1,Wallet,Delivered,2,271,3767,1476
524,4324,207,208,2024-01-03,1,UPI,Delivered,4,169,967,292
525,858,1315,256,2025-01-15,3,Credit Card,Delivered,4,4,7131,2829
526,2876,791,16,2024-02-23,2,COD,Delivered,5,146,3184,1038
527,3891,1173,252,2024-09-12,1,Debit Card,Delivered,7,198,1884,252
528,2620,1045,192,2024-11-14,3,Wallet,Delivered,6,21,5358,1260
529,62,1481,286,2024-08-20,2,Wallet,Delivered,7,203,6924,2454
530,76,324,146,2024-01-29,3,UPI,Delivered,6,110,9777,4059
531,1199,1160,150,2024-01-28,2,Wallet,Delivered,4,43,5742,1162
532,3378,363,77,2024-05-06,3,Wallet,Cancelled,5,64,3423,906
533,1410,1066,286,2025-02-25,3,Wallet,Delivered,7,195,4353,1824
534,3156,738,237,2024-11-14,1,Wallet,Delivered,3,259,2160,294
535,693,1481,286,2024-06-19,3,Credit Card,Delivered,6,213,10386,3681
536,1219,969,42,2024-07-24,1,Credit Card,Delivered,3,54,1004,403
537,4739,317,72,2024-05-05,3,Debit Card,Delivered,3,204,1221,372
538,2843,1266,189,2024-07-22,3,Wallet,Delivered,7,294,7155,1146
539,913,831,275,2025-02-13,1,UPI,Delivered,2,18,2741,817
540,3563,1435,271,2024-04-30,2,Wallet,Delivered,2,90,6012,1812
541,1809,1077,296,2024-03-31,2,COD,Delivered,7,49,3518,1378
542,1161,306,132,2024-07-26,1,UPI,Delivered,8,64,2925,1155
543,3507,757,248,2024-07-07,1,Credit Card,Delivered,4,271,1969,747
544,2098,246,230,2024-01-19,3,UPI,Delivered,6,184,5856,783
545,4271,814,208,2024-12-07,3,Debit Card,Returned,4,41,5355,1764
546,3673,660,282,2024-04-04,2,Debit Card,Delivered,4,143,1804,732
547,3339,895,276,2025-04-03,2,Wallet,Delivered,7,230,884,224
548,1008,898,209,2024-10-31,3,Credit Card,Delivered,3,1,5550,1764
549,1008,817,63,2024-02-19,3,UPI,Delivered,8,10,1329,399
550,3693,383,2,2024-06-18,3,COD,Delivered,6,14,11934,4623
551,153,101,192,2024-07-17,3,COD,Delivered,5,166,3699,930
552,337,926,78,2025-01-18,1,UPI,Delivered,3,240,799,277
553,4377,1369,56,2024-07-12,1,Wallet,Delivered,5,288,2077,299
554,4483,586,31,2025-06-21,1,Credit Card,Delivered,4,124,1986,389
555,1346,346,44,2025-05-06,3,Debit Card,Returned,7,296,7362,1863
556,4484,949,117,2024-03-24,3,UPI,Delivered,5,88,8895,1500
557,3096,68,234,2025-06-01,2,Wallet,Delivered,5,55,6046,2330
558,3776,1052,21,2024-12-22,1,Debit Card,Delivered,8,107,1054,221
559,4520,1033,237,2024-11-20,1,Credit Card,Returned,4,236,2605,699
560,4635,585,242,2024-04-29,2,UPI,Delivered,6,240,824,134
561,1721,148,129,2025-02-03,2,Debit Card,Delivered,6,129,2710,1166
562,979,137,206,2024-07-19,3,Debit Card,Returned,2,111,4119,933
563,4117,676,81,2024-01-13,1,Credit Card,Cancelled,6,212,3293,1200
564,1518,1006,49,2025-04-01,2,Wallet,Delivered,4,295,3084,1234
565,4411,466,262,2024-05-07,1,UPI,Returned,4,146,1527,364
566,1379,906,13,2024-03-12,2,UPI,Delivered,5,171,1458,644
567,385,862,32,2025-04-02,1,UPI,Delivered,6,282,1151,161
568,2763,284,12,2024-03-31,3,Credit Card,Delivered,2,245,645,195
569,2325,444,96,2025-01-22,3,Wallet,Delivered,8,227,6126,2637
570,1387,422,137,2025-05-13,3,Wallet,Delivered,3,91,3978,1074
571,1292,853,51,2024-01-16,2,UPI,Delivered,5,48,3716,1146
572,2178,1150,244,2024-05-22,2,COD,Returned,5,171,6566,2742
573,1795,46,197,2024-03-08,2,UPI,Delivered,3,16,2724,562
574,4098,1115,177,2024-12-29,2,Debit Card,Delivered,7,197,1384,360
575,4577,774,154,2024-06-19,2,Wallet,Cancelled,6,54,1506,482
576,1835,968,247,2024-01-29,1,Wallet,Delivered,3,145,2639,1093
577,1149,4,251,2024-04-07,2,Credit Card,Delivered,8,133,6558,1708
578,2392,76,22,2025-02-05,2,COD,Delivered,4,263,2134,540
579,3087,714,241,2025-03-30,3,Wallet,Delivered,3,295,6846,2826
580,2228,624,254,2024-11-19,3,UPI,Delivered,2,6,6405,1713
581,388,591,38,2024-06-26,3,COD,Delivered,3,138,4602,1956
582,3417,608,133,2024-02-29,2,UPI,Delivered,3,281,7868,3132
583,4616,747,152,2025-01-02,3,Debit Card,Delivered,5,43,2064,810
584,791,633,114,2024-10-02,1,UPI,Delivered,8,58,3751,1328
585,4456,276,74,2024-06-25,3,Credit Card,Delivered,7,286,10014,2604
586,506,838,118,2024-07-15,2,Wallet,Returned,4,171,772,330
587,1268,993,89,2024-07-30,1,COD,Delivered,6,163,1474,346
588,4529,423,133,2025-02-15,2,Credit Card,Delivered,5,44,3166,1228
589,267,1045,192,2025-01-07,2,Credit Card,Delivered,7,202,3572,840
590,3576,65,179,2024-12-13,3,COD,Returned,8,162,4197,696
591,2839,926,78,2025-02-10,2,Credit Card,Delivered,8,86,1598,554
592,4538,1265,233,2024-03-04,3,Debit Card,Delivered,5,261,5388,939
593,4866,1238,25,2024-08-26,1,Wallet,Delivered,8,237,1392,184
594,4454,1374,138,2024-06-15,2,Debit Card,Delivered,2,296,4464,1674
595,562,1298,263,2024-12-29,1,Debit Card,Delivered,5,280,1863,672
596,3479,1489,38,2024-10-04,3,Wallet,Delivered,3,196,8688,3771
597,4886,1197,21,2025-01-24,1,Wallet,Delivered,5,208,1322,308
598,884,1500,42,2024-09-29,1,Wallet,Delivered,5,94,2306,698
599,643,1031,179,2025-05-19,2,Credit Card,Delivered,7,119,5806,2544
600,957,1461,181,2024-01-30,3,UPI,Delivered,5,151,3561,1428
601,2443,66,214,2024-06-12,1,Credit Card,Delivered,7,114,1659,267
602,1800,998,238,2024-04-11,2,UPI,Delivered,8,120,7530,2964
603,2573,664,145,2024-07-10,3,Debit Card,Returned,6,134,360,120
604,1735,1142,28,2025-01-21,2,Wallet,Delivered,6,30,5952,1114
605,3203,1303,229,2025-01-14,1,Debit Card,Delivered,4,286,251,52
606,3475,1077,296,2024-08-12,3,UPI,Delivered,3,141,5277,2067
607,4432,1110,277,2024-09-18,2,Wallet,Delivered,7,77,4854,830
608,1187,315,30,2025-02-07,2,Debit Card,Cancelled,3,33,5182,1444
609,1671,159,207,2024-01-12,3,COD,Cancelled,5,87,4095,1761
610,3929,1185,81,2024-02-28,3,COD,Delivered,8,271,6462,1575
611,4112,1002,83,2024-05-18,3,Wallet,Delivered,2,72,4251,681
612,489,1430,217,2024-11-26,3,COD,Cancelled,2,101,8694,3363
613,1185,1060,268,2025-05-01,1,Wallet,Delivered,8,139,236,74
614,294,709,110,2024-01-20,1,Wallet,Delivered,8,4,280,121
615,429,405,127,2024-02-18,1,UPI,Delivered,8,255,2928,551
616,300,1022,216,2024-09-07,2,UPI,Delivered,8,48,256,44
617,559,802,270,2024-05-09,3,Credit Card,Delivered,3,154,7953,2631
618,4564,1022,216,2024-01-02,1,Wallet,Delivered,5,177,128,22
619,3259,1443,16,2024-10-07,1,Wallet,Delivered,7,209,1491,660
620,3334,82,166,2024-06-03,2,Credit Card,Delivered,8,83,6736,2978
621,3532,55,19,2024-06-24,2,UPI,Delivered,8,268,2724,1018
622,782,848,263,2025-05-08,1,Wallet,Cancelled,2,101,2292,987
623,2014,1199,114,2024-05-29,1,UPI,Delivered,3,138,2044,595
624,4321,224,217,2024-11-26,1,Wallet,Delivered,8,266,3092,1165
625,3246,975,200,2024-10-28,1,COD,Delivered,2,194,1180,218
626,1406,830,82,2024-02-02,1,Wallet,Delivered,7,64,3449,1350
627,17,1465,179,2025-05-23,3,COD,Delivered,5,288,6300,1812
628,3288,708,94,2024-02-05,1,UPI,Delivered,7,296,2498,1043
629,1639,712,25,2024-10-03,2,Credit Card,Delivered,2,199,4196,1390
630,389,699,124,2024-03-26,2,COD,Delivered,4,217,4828,1388
631,1023,8,103,2024-09-28,1,UPI,Returned,2,275,2286,516
632,109,977,20,2024-01-07,3,Credit Card,Delivered,4,152,8790,3636
633,3964,615,208,2024-04-21,2,Credit Card,Delivered,7,83,6560,1882
634,4221,591,38,2025-02-20,1,Debit Card,Delivered,5,126,1534,652
635,1610,543,218,2025-03-16,1,COD,Delivered,8,283,1075,292
636,1261,980,261,2024-08-17,1,UPI,Delivered,4,197,2912,462
637,3409,350,289,2024-04-23,3,UPI,Delivered,3,206,11634,4281
638,1102,246,230,2024-01-14,3,Debit Card,Returned,6,124,5856,783
639,558,762,224,2024-12-04,2,Debit Card,Cancelled,5,111,1370,542
640,3051,318,291,2024-10-07,2,Wallet,Delivered,4,191,690,100
641,3239,533,254,2024-02-06,2,Credit Card,Delivered,3,134,1352,286
642,3540,1354,179,2024-03-30,1,Debit Card,Delivered,5,161,2396,681
643,1265,775,81,2024-12-08,2,Wallet,Cancelled,7,95,2564,676
644,3326,1415,118,2024-03-27,3,COD,Delivered,8,253,9228,3705
645,369,86,277,2024-09-07,2,UPI,Delivered,7,245,7722,2944
646,3020,1005,94,2024-05-26,3,COD,Delivered,7,228,10056,2703
647,1235,618,284,2024-11-01,2,Wallet,Delivered,6,152,7322,2332
648,1368,19,86,2024-04-26,1,Credit Card,Delivered,8,297,3660,1312
649,3737,263,104,2024-12-14,1,UPI,Cancelled,6,230,573,163
650,234,1380,198,2025-05-21,3,COD,Delivered,6,128,5145,2115
651,3673,1204,57,2024-10-15,3,Debit Card,Delivered,7,32,1644,249
652,4825,1190,111,2024-03-21,1,Debit Card,Delivered,7,127,1485,470
653,4794,403,215,2024-10-22,1,UPI,Cancelled,2,181,669,261
654,2267,87,62,2024-12-28,2,UPI,Delivered,8,161,432,168
655,264,443,35,2024-10-16,3,Debit Card,Delivered,8,86,8073,2925
656,2447,8,103,2024-02-12,3,COD,Delivered,3,149,6858,1548
657,1110,1409,228,2025-05-08,2,Credit Card,Delivered,6,103,6104,1586
658,1878,969,42,2024-12-05,3,UPI,Delivered,5,134,3012,1209
659,1260,314,39,2024-04-30,1,UPI,Delivered,4,108,2514,509
660,2865,196,153,2024-08-15,1,Debit Card,Delivered,4,153,974,424
661,2408,144,296,2025-01-16,1,Credit Card,Delivered,7,202,3752,1396
662,956,271,109,2025-03-01,3,UPI,Delivered,7,66,4893,1983
663,3732,98,36,2024-04-15,1,UPI,Delivered,3,15,142,26
664,4917,800,217,2024-03-14,2,Wallet,Delivered,8,135,6276,2054
665,2564,102,22,2024-01-12,1,Debit Card,Delivered,3,110,1974,871
666,704,322,128,2024-05-23,2,UPI,Delivered,7,139,5112,1358
667,1016,1308,1,2024-12-02,1,Debit Card,Delivered,7,49,4165,1794
668,3817,844,232,2025-03-30,2,Wallet,Delivered,4,174,6550,2114
669,4102,1193,239,2024-07-02,3,Debit Card,Delivered,3,248,6963,2811
670,3039,1286,15,2024-12-20,1,Debit Card,Delivered,4,292,1972,415
671,2595,626,60,2025-04-11,1,Debit Card,Delivered,6,192,3393,1299
672,824,1225,140,2024-10-27,1,Debit Card,Delivered,4,43,549,107
673,2408,676,81,2025-05-18,2,Credit Card,Delivered,6,290,6586,2400
674,2577,977,20,2025-04-04,2,Wallet,Delivered,3,81,5860,2424
675,3448,674,181,2025-01-30,1,COD,Delivered,5,119,2105,660
676,1200,348,94,2024-09-30,2,COD,Cancelled,7,12,7170,2966
677,3086,356,244,2024-05-19,3,COD,Delivered,4,102,834,357
678,3294,1366,233,2024-07-20,2,COD,Delivered,2,252,2500,1044
679,4438,12,42,2024-04-29,1,Credit Card,Delivered,6,146,1008,160
680,2322,1362,162,2024-06-23,3,UPI,Delivered,2,75,9210,2811
681,3747,528,130,2025-01-26,2,Wallet,Delivered,3,160,3754,1358
682,4152,1225,140,2024-11-13,3,Credit Card,Delivered,4,271,1647,321
683,1151,612,166,2024-02-20,2,Wallet,Delivered,7,195,308,54
684,2215,217,105,2024-08-11,3,Credit Card,Delivered,3,290,4887,2094
685,2296,1398,166,2024-07-12,3,Debit Card,Delivered,6,169,4635,1356
686,4659,1021,236,2024-09-18,3,UPI,Delivered,4,16,5004,1611
687,3604,948,155,2024-12-08,2,UPI,Delivered,5,90,5924,1240
688,3598,40,300,2024-11-02,3,COD,Delivered,8,72,7230,2454
689,2977,1314,191,2025-05-26,1,Credit Card,Delivered,6,158,2621,1109
690,4234,376,72,2024-06-30,3,Wallet,Cancelled,2,176,10107,4380
691,978,1297,118,2024-01-09,3,Wallet,Delivered,2,268,1641,621
692,888,241,268,2024-09-17,1,Credit Card,Delivered,3,216,1417,475
693,392,1086,53,2024-04-03,3,Debit Card,Delivered,7,227,7236,2226
694,409,770,249,2025-03-15,3,COD,Delivered,8,255,9426,2535
695,2746,103,143,2024-01-14,1,COD,Delivered,6,201,2427,814
696,1509,268,94,2024-07-03,1,COD,Cancelled,7,189,767,131
697,4030,1194,13,2025-01-05,3,Debit Card,Delivered,8,211,654,231
698,2508,90,212,2024-03-21,3,UPI,Cancelled,2,217,618,270
699,2572,1,209,2025-01-04,2,Wallet,Delivered,4,254,4742,1348
700,3954,763,12,2024-01-13,3,UPI,Delivered,4,217,5787,1500
701,2381,893,242,2024-09-25,3,Wallet,Delivered,6,6,10194,3969
702,4712,140,79,2024-09-13,1,Credit Card,Delivered,8,93,2211,545
703,1943,904,262,2024-01-27,2,COD,Delivered,2,273,4324,1156
704,1901,960,52,2024-07-21,1,COD,Delivered,6,114,2248,611
705,1725,375,220,2025-06-19,2,Wallet,Delivered,8,235,4900,1822
706,2541,987,194,2024-11-15,2,Credit Card,Delivered,5,77,1912,658
707,3643,1206,287,2024-01-16,2,Credit Card,Delivered,6,182,890,336
708,621,800,217,2025-02-20,3,COD,Delivered,2,224,9414,3081
709,3337,439,261,2024-04-01,1,COD,Delivered,2,137,1100,151
710,899,319,193,2024-11-04,3,UPI,Returned,4,169,7461,1854
711,724,1434,270,2025-03-22,2,UPI,Delivered,6,265,5336,2038
712,4677,263,104,2025-04-29,1,Debit Card,Delivered,7,197,573,163
713,4960,471,113,2025-06-03,2,COD,Delivered,8,167,4924,1038
714,616,696,10,2025-05-05,2,UPI,Delivered,6,183,5190,1412
715,2623,767,280,2025-05-28,2,Credit Card,Delivered,7,24,6354,1538
716,2292,588,159,2025-02-07,1,Debit Card,Delivered,3,146,3836,1584
717,3852,253,274,2025-01-31,2,UPI,Delivered,5,57,606,104
718,22,263,104,2025-04-09,1,Credit Card,Delivered,6,244,573,163
719,4400,145,239,2024-12-05,2,UPI,Delivered,3,171,538,98
720,2853,385,271,2024-07-06,1,COD,Delivered,3,129,430,122
721,2231,522,120,2024-04-07,3,Wallet,Delivered,6,275,6495,2247
722,2903,159,207,2025-04-12,3,Wallet,Delivered,2,285,4095,1761
723,4582,407,46,2025-03-18,2,COD,Delivered,5,168,1798,662
724,1162,836,237,2024-08-28,3,Credit Card,Delivered,6,181,3030,1290
725,3967,1007,148,2024-09-11,3,Credit Card,Delivered,7,253,2061,474
